time_idx,hour_of_day,hour_of_day_cos,hour_of_day_sin,month_of_year,month_of_year_cos,month_of_year_sin,season_of_year,season_of_year_cos,season_of_year_sin,sunposition_thetaZ,sunposition_solarAzimuth,sunposition_extraTerr,sunposition_solarHeight,clearsky_diffuse,clearsky_direct,clearsky_global,clearsky_diffuse_agg,clearsky_direct_agg,clearsky_global_agg,Albedo,WindComponentUat0,WindComponentVat0,WindComponentUat100,WindComponentVat100,DewpointTemperatureAt0,TemperatureAt0,PotentialVorticityAt1000,PotentialVorticityAt950,RelativeHumidityAt1000,RelativeHumidityAt950,RelativeHumidityAt0,SnowDensityAt0,SnowDepthAt0,SnowfallPlusStratiformSurfaceAt0,SurfacePressureAt0,SolarRadiationGlobalAt0,SolarRadiationDirectAt0,SolarRadiationDiffuseAt0,TotalCloudCoverAt0,LowerWindSpeed,LowerWindDirection,LowerWindDirectionMath,LowerWindDirectionCos,LowerWindDirectionSin,UpperWindSpeed,UpperWindDirection,UpperWindDirectionMath,UpperWindDirectionCos,UpperWindDirectionSin,power_normed
5351,0,1,0,0.727272727,0.148984878,0.707106781,0.666666667,0.171572875,0.707106781,1,0.104704958,1.15E-18,0,0,0,0,0,0,0,0.143880612,0.422428575,0.421732056,0.452466102,0.381084753,0.631184496,0.465805912,0.438872328,0.223861109,0.632438504,0.666976452,0.824260722,1.14E-07,0,2.23E-19,0.617550818,0,0,5.04E-04,0.2421875,0.118704574,0.716115821,0.033633986,0.988698272,0.605707395,0.13070102,0.777861163,0.972659267,0.992508137,0.413766184,0
5352,0.142857143,0.957823644,0.399332025,0.727272727,0.148984878,0.707106781,0.666666667,0.171572875,0.707106781,1,0.104992369,1.15E-18,0,0,0,0,0,0,0,0.143880612,0.363161338,0.348966968,0.390322871,0.346980171,0.631669924,0.471237323,0.425840434,0.25120104,0.742427809,0.748315044,0.811743499,1.14E-07,0,2.23E-19,0.600965263,0,0,5.04E-04,0.4375,0.062654779,0.930731161,0.819617582,0.71163608,0.046997308,0.071970613,0.926913572,0.823598969,0.722581232,0.052274853,0
5353,0.285714286,0.838278027,0.732543693,0.727272727,0.148984878,0.707106781,0.666666667,0.171572875,0.707106781,0.801420723,0.164346128,0.243585484,0.198579277,0.34547499,0.114089461,0.176611063,0.101754072,0.022694574,0.043081481,0.143880612,0.39798053,0.395773579,0.422281053,0.401484829,0.658259161,0.453999625,0.363354174,0.288662299,0.842587185,0.840498781,0.909440801,1.14E-07,0,2.23E-19,0.597051457,0.010225631,0.001338688,0.02115869,0.484375,0.078790884,0.758834891,0.991368589,0.99924275,0.472488312,0.080889923,0.743812212,0.006211836,0.999590426,0.520247675,0.007859781
5354,0.428571429,0.661157201,0.944462683,0.727272727,0.148984878,0.707106781,0.666666667,0.171572875,0.707106781,0.386456766,0.32272535,0.705621151,0.613543234,0.732838466,0.552111425,0.639150801,0.599864197,0.364010635,0.450226924,0.143880612,0.428586909,0.430343219,0.441613562,0.422366704,0.676357898,0.520855033,0.289840926,0.225218849,0.691702131,0.8567665,0.779363627,1.14E-07,0,2.23E-19,0.596689067,0.274758253,0.196117805,0.254156171,0.4140625,0.130212614,0.706805127,0.042936812,0.981691687,0.634063972,0.115481777,0.708836183,0.041189716,0.983173768,0.628622207,0.228670518
5355,0.571428571,0.455788372,1,0.727272727,0.148984878,0.707106781,0.666666667,0.171572875,0.707106781,0.256811414,0.553033728,0.825904927,0.743188586,0.791877766,0.703808126,0.78209871,0.79150338,0.695791142,0.777755297,0.143880612,0.439140034,0.420943741,0.449040365,0.415946634,0.685482499,0.58258414,0.251801558,0.215163093,0.52932353,0.72120218,0.649923166,1.14E-07,0,2.23E-19,0.590842122,0.575080582,0.419678715,0.514105793,0.6171875,0.143577567,0.723004928,0.026750701,0.992810103,0.584488321,0.125194555,0.722598611,0.02742656,0.992473475,0.586431718,0.440639
5356,0.714285714,0.256175975,0.88995992,0.727272727,0.148984878,0.707106781,0.666666667,0.171572875,0.707106781,0.551674526,0.752611219,0.533397661,0.448325474,0.628756862,0.378482145,0.467156378,0.737524815,0.573186602,0.660649956,0.143880612,0.483320388,0.427919068,0.496719436,0.40950045,0.615772627,0.563383776,0.385504876,0.265673306,0.419334225,0.591060433,0.56128588,1.14E-07,0,2.23E-19,0.583980486,0.400244526,0.266532798,0.40604534,0.6640625,0.211423243,0.725605181,0.024152646,0.994123064,0.576436116,0.199345655,0.739381496,0.010642786,0.998833668,0.534139943,0.303829679
5357,0.857142857,0.095371312,0.632562594,0.727272727,0.148984878,0.707106781,0.666666667,0.171572875,0.707106781,1,0.893568783,1.17E-18,0,0.053378253,0,0.012251269,0.360493017,0.149718403,0.21171717,0.143880612,0.39975317,0.477732021,0.472110918,0.473539898,0.649482062,0.502683247,0.382101811,0.253731372,0.598066846,0.607328152,0.770131496,1.14E-07,0,2.23E-19,0.586939009,0.157830388,0.097188755,0.175314861,0.3984375,0.120730212,0.618603877,0.131063527,0.839302241,0.867251899,0.186578471,0.664775376,0.085252856,0.929652693,0.755732455,0.099229741
5358,1,0,0.270427199,0.727272727,0.148984878,0.707106781,0.666666667,0.171572875,0.707106781,1,0.893280475,1.18E-18,0,0,0,0,0,0,0,0.143880612,0.411699262,0.449897596,0.5021899,0.429373681,0.626068701,0.476748799,0.391141478,0.225218849,0.611815509,0.715779607,0.786834559,1.14E-07,0,2.23E-19,0.599007172,0,0,5.04E-04,0.796875,0.114978479,0.667346134,0.08236246,0.934141706,0.74803417,0.211251981,0.720641178,0.029384096,0.991373746,0.592479222,0
5359,0,1,0,0.727272727,0.148984878,0.707106781,0.666666667,0.171572875,0.707106781,1,0.107008443,1.18E-18,0,0,0,0,0,0,0,0.143880612,0.415423213,0.472491207,0.505272795,0.489283236,0.607120914,0.437113923,0.3793632,0.226347084,0.701181819,0.742892471,0.847077719,1.14E-07,0,2.23E-19,0.600668222,0,0,5.04E-04,0.171875,0.134263778,0.644096768,0.105592179,0.893470486,0.808514082,0.242424502,0.670796222,0.079231691,0.939013335,0.739306967,0
5360,0.142857143,0.957823644,0.399332025,0.727272727,0.148984878,0.707106781,0.666666667,0.171572875,0.707106781,1,0.107297044,1.19E-18,0,0,0,0,0,0,0,0.143880612,0.437082844,0.441567113,0.531169647,0.424434914,0.600400164,0.412237626,0.360689758,0.233889865,0.811171124,0.802540772,0.896371925,1.14E-07,0,2.23E-19,0.593563013,0,0,5.04E-04,0.28125,0.146441913,0.697147493,0.052586285,0.972687477,0.66299251,0.25565326,0.729752125,0.020272666,0.995858345,0.564226682,0
5361,0.285714286,0.838278027,0.732543693,0.727272727,0.148984878,0.707106781,0.666666667,0.171572875,0.707106781,0.805241548,0.165508532,0.239085706,0.194758452,0.340455926,0.110752232,0.17261244,0.097780703,0.021628069,0.041245498,0.143880612,0.415472016,0.535084949,0.479850564,0.53018719,0.610583391,0.429253163,0.284863833,0.269962527,0.804296793,0.840498781,0.874055104,1.14E-07,0,2.23E-19,0.595174161,0.027453596,0.013253012,0.037783375,0.078125,0.187481308,0.59562061,0.154027372,0.782995605,0.912205617,0.241567521,0.627343043,0.12268717,0.858266654,0.848777112,0.0108072
5362,0.428571429,0.661157201,0.944462683,0.727272727,0.148984878,0.707106781,0.666666667,0.171572875,0.707106781,0.391202966,0.323890343,0.701300799,0.608797034,0.730646509,0.547043491,0.634324758,0.596508905,0.359595679,0.445680732,0.143880612,0.540394779,0.551181266,0.548706523,0.524114433,0.568378082,0.511635338,0.251193711,0.224879414,0.453705883,0.650708734,0.590098717,1.14E-07,0,2.23E-19,0.595694576,0.385906413,0.334672021,0.24534005,0.3046875,0.343401616,0.665579917,0.084127184,0.931366015,0.752830634,0.324668922,0.667481446,0.082546642,0.933936654,0.748393859,0.176353847
5363,0.571428571,0.455788372,1,0.727272727,0.148984878,0.707106781,0.666666667,0.171572875,0.707106781,0.262975648,0.553196381,0.820935905,0.737024352,0.790163341,0.697415403,0.776252223,0.789774024,0.689763663,0.772213783,0.143880612,0.559486852,0.574001833,0.573070231,0.550536344,0.531885052,0.552419971,0.212482743,0.21542924,0.288721926,0.493454123,0.429219672,1.14E-07,0,2.23E-19,0.586949703,0.560853618,0.415796519,0.489168766,0.859375,0.381910183,0.66228337,0.087420946,0.926043859,0.76169944,0.375432675,0.663007001,0.087021324,0.926786069,0.760488338,0.297443606
5364,0.714285714,0.256175975,0.88995992,0.727272727,0.148984878,0.707106781,0.666666667,0.171572875,0.707106781,0.557429327,0.752011839,0.527331331,0.442570673,0.6243406,0.372340156,0.460903648,0.734598532,0.566552983,0.65431254,0.143880612,0.567556792,0.624547185,0.588734336,0.599792787,0.562904933,0.544117774,0.273356504,0.225631571,0.364339573,0.553102424,0.505394464,1.14E-07,0,2.23E-19,0.579669834,0.375347338,0.206425703,0.462720403,0.609375,0.425054038,0.646145359,0.103545319,0.89740395,0.803430491,0.4320381,0.647710407,0.102318727,0.899831881,0.800224864,0.206073646
5365,0.857142857,0.095371312,0.632562594,0.727272727,0.148984878,0.707106781,0.666666667,0.171572875,0.707106781,1,0.891258254,1.21E-18,0,0.025245985,0,0.005794407,0.351647091,0.145265839,0.205858155,0.143880612,0.523071209,0.577805261,0.589353594,0.580357615,0.576589148,0.51324745,0.307410241,0.210839156,0.460580215,0.601905579,0.602131212,1.14E-07,0,2.23E-19,0.568421503,0.130376792,0.077643909,0.149874055,0.4296875,0.33843149,0.646883025,0.102808277,0.898804281,0.801587645,0.418151544,0.655574885,0.094453833,0.914166944,0.780118289,0.054035998
5366,1,0,0.270427199,0.727272727,0.148984878,0.707106781,0.666666667,0.171572875,0.707106781,1,0.890968795,1.21E-18,0,0,0,0,0,0,0,0.143880612,0.529692762,0.682697199,0.592800222,0.676486314,0.608967688,0.46676813,0.30812251,0.236049905,0.708056151,0.75916019,0.77703577,1.14E-07,0,2.23E-19,0.564308086,0,0,5.04E-04,0.984375,0.428904249,0.613240282,0.13642259,0.826751457,0.878461963,0.50284745,0.623737617,0.126292786,0.85027796,0.856799402,0
5367,0,1,0,0.727272727,0.148984878,0.707106781,0.666666667,0.171572875,0.707106781,1,0.109321267,1.22E-18,0,0,0,0,0,0,0,0.143880612,0.604227206,0.62226447,0.654235806,0.599119052,0.662014506,0.467951067,0.276035209,0.236019047,0.852417114,0.938105091,0.881746146,1.14E-07,0,2.23E-19,0.558082116,0,0,5.04E-04,0.984375,0.469324353,0.658354374,0.091346622,0.919462698,0.772123152,0.518405585,0.667003608,0.083024505,0.93318927,0.749694984,0
5368,0.142857143,0.957823644,0.399332025,0.727272727,0.148984878,0.707106781,0.666666667,0.171572875,0.707106781,1,0.109611006,1.22E-18,0,0,0,0,0,0,0,0.12895524,0.588868182,0.541824549,0.65490274,0.519212879,0.619862038,0.451542867,0.278901874,0.281626741,0.776799467,0.845921354,0.836867624,1.14E-07,0,2.23E-19,0.553857012,0,0,5.04E-04,0.7578125,0.404474261,0.683943429,0.065779191,0.957575797,0.7015549,0.476035179,0.697278774,0.052747737,0.972573659,0.66332389,0
5369,0.285714286,0.838278027,0.732543693,0.727272727,0.148984878,0.707106781,0.666666667,0.171572875,0.707106781,0.809079118,0.166677864,0.234558371,0.190920882,0.33537997,0.1074137,0.168599649,0.093960544,0.020562387,0.039445954,0.128955695,0.637152989,0.358938768,0.677217434,0.338219655,0.675614531,0.458709733,0.361982396,0.29471041,0.921160429,0.981485674,0.933316921,1.14E-07,0,2.23E-19,0.571656868,0.009336445,5.35E-04,0.020654912,0.6953125,0.446159526,0.766759952,0.983450225,0.997257896,0.447704301,0.491455997,0.775760603,0.974759939,0.993602874,0.420270827,0.004666745
5370,0.428571429,0.661157201,0.944462683,0.727272727,0.148984878,0.707106781,0.666666667,0.171572875,0.707106781,0.395980695,0.325056345,0.696930485,0.604019305,0.728401758,0.541936744,0.629453491,0.593097803,0.355159004,0.441103007,0.128955809,0.579467315,0.456295117,0.627895939,0.431308711,0.719567199,0.503085734,0.32662393,0.24271517,0.902596084,0.986908247,0.910872282,1.14E-07,0,2.23E-19,0.587809932,0.277648105,0.193440428,0.265743073,0.984375,0.361570238,0.721281033,0.028473139,0.991867295,0.58981444,0.409071755,0.733934455,0.016090116,0.997374124,0.551181495,0.127967068
5371,0.571428571,0.455788372,1,0.727272727,0.148984878,0.707106781,0.666666667,0.171572875,0.707106781,0.269174857,0.553362362,0.815899814,0.730825143,0.788388647,0.690962486,0.770340559,0.787989611,0.683680941,0.766612335,0.128956094,0.718491792,0.417998798,0.722248054,0.414369362,0.638955812,0.551913617,0.234028895,0.225866861,0.501826204,0.699511889,0.632007747,1.14E-07,0,2.23E-19,0.578682471,0.451150383,0.266398929,0.521662469,0.5546875,0.568238466,0.744144456,0.005629037,0.999655435,0.518563323,0.556901324,0.744525838,0.005498172,0.999676155,0.518008391,0.217863318
5372,0.714285714,0.256175975,0.88995992,0.727272727,0.148984878,0.707106781,0.666666667,0.171572875,0.707106781,0.563225123,0.751416075,0.521196389,0.436774877,0.619823899,0.366164234,0.454598921,0.731591343,0.559868121,0.647912569,0.128958485,0.659941717,0.232824821,0.696630833,0.224103139,0.665807466,0.476440081,0.349407761,0.266383033,0.818045456,0.878456791,0.868105834,1.14E-07,0,2.23E-19,0.586281956,0.268756252,0.144042838,0.338539043,0.9609375,0.51546724,0.810691742,0.93955556,0.964246259,0.314323059,0.563520511,0.815980642,0.934537771,0.958013216,0.299439854,0.202143755
5373,0.857142857,0.095371312,0.632562594,0.727272727,0.148984878,0.707106781,0.666666667,0.171572875,0.707106781,1,0.8889387,1.24E-18,0,0.001389106,0,3.19E-04,0.343049042,0.140803622,0.200048732,0.130155674,0.604518372,0.287718513,0.646936497,0.269682111,0.618092289,0.452821016,0.361771353,0.268296211,0.763050804,0.835076209,0.830066001,1.14E-07,0,2.23E-19,0.599154504,0.046904524,0.004953146,0.097481108,0.6015625,0.414349367,0.800237579,0.950000889,0.975419714,0.345156389,0.468084783,0.808305585,0.942213234,0.967144964,0.321741549,0.04298318
5374,1,0,0.270427199,0.727272727,0.148984878,0.707106781,0.666666667,0.171572875,0.707106781,1,0.888648142,1.25E-18,0,0,0,0,0,0,0,0.130911895,0.617883899,0.348397933,0.671784468,0.320884682,0.573266389,0.426160216,0.385276246,0.272770579,0.721804814,0.813385917,0.805462898,1.14E-07,0,2.23E-19,0.615099639,0,0,5.04E-04,0.484375,0.418454143,0.772505735,0.977709297,0.99504955,0.429812897,0.487117309,0.783438011,0.967082125,0.989186374,0.396572628,0
5375,0,1,0,0.727272727,0.148984878,0.707106781,0.666666667,0.171572875,0.707106781,1,0.111643013,1.25E-18,0,0,0,0,0,0,0,0.13098352,0.635676478,0.365129069,0.682475765,0.340217358,0.572691399,0.40798843,0.386199559,0.282922765,0.79054813,0.921837373,0.849943624,1.14E-07,0,2.23E-19,0.626194697,0,0,5.04E-04,0.828125,0.443225651,0.764305445,0.985902658,0.998004362,0.455369302,0.499289036,0.774526566,0.975994041,0.994205964,0.424098717,0
5376,0.142857143,0.957823644,0.399332025,0.727272727,0.148984878,0.707106781,0.666666667,0.171572875,0.707106781,1,0.111933838,1.26E-18,0,0,0,0,0,0,0,0.132801536,0.672772061,0.341129867,0.715236411,0.325041341,0.579066439,0.407761941,0.400453742,0.274683757,0.818045456,0.932682519,0.863650767,1.14E-07,0,2.23E-19,0.616960301,0,0,5.04E-04,0.8671875,0.502583833,0.771408195,0.97880591,0.995521202,0.433224117,0.553761298,0.777851097,0.972669334,0.992513588,0.413797321,0
5377,0.285714286,0.838278027,0.732543693,0.727272727,0.148984878,0.707106781,0.666666667,0.171572875,0.707106781,0.81293326,0.167853639,0.230003571,0.18706674,0.330246769,0.104074267,0.16457295,0.091128562,0.019497668,0.037877737,0.132818446,0.642389847,0.416923225,0.697923988,0.388853599,0.574796112,0.412337887,0.335259099,0.26709276,0.783673798,0.932682519,0.84327493,1.14E-07,0,2.23E-19,0.632562058,0.01089252,0.00227577,0.020906801,0.9921875,0.452133278,0.743064845,0.006707736,0.999518202,0.52194796,0.518124906,0.754238024,0.996283657,0.999844668,0.487515422,0.002947418
5378,0.428571429,0.661157201,0.944462683,0.727272727,0.148984878,0.707106781,0.666666667,0.171572875,0.707106781,0.400789436,0.326222749,0.692510248,0.599210564,0.726103201,0.536791825,0.624537314,0.589630162,0.35070112,0.436494015,0.135166193,0.733467832,0.195018595,0.750542118,0.22924951,0.551504556,0.461809893,0.301853879,0.235776042,0.563695188,0.764582762,0.674776545,1.14E-07,0,2.23E-19,0.652702594,0.163387796,0.059705489,0.258438287,0.875,0.635828221,0.810378564,0.939868473,0.964610265,0.315235786,0.640422965,0.805975697,0.944543245,0.969703247,0.328595929,0.061895779
5379,0.571428571,0.455788372,1,0.727272727,0.148984878,0.707106781,0.666666667,0.171572875,0.707106781,0.27540742,0.553531182,0.810797433,0.72459258,0.786552638,0.684451433,0.764365232,0.786149094,0.677544384,0.760951908,0.128633666,0.667210122,0.239031568,0.685206176,0.242603438,0.540116718,0.5080382,0.329346053,0.233506072,0.405585562,0.62359587,0.544391441,1.14E-07,0,2.23E-19,0.66721837,0.331332666,0.120080321,0.525440806,0.8203125,0.523223498,0.807426561,0.942817981,0.967953015,0.32387371,0.537468985,0.811627688,0.938890955,0.963324355,0.312034502,0.134844376
5380,0.714285714,0.256175975,0.88995992,0.727272727,0.148984878,0.707106781,0.666666667,0.171572875,0.707106781,0.569059819,0.75082377,0.514994714,0.430940181,0.615206486,0.359957364,0.44824468,0.728502431,0.553134735,0.641452171,0.128623475,0.700728991,0.225094072,0.718913385,0.229723475,0.559479178,0.506767986,0.398097097,0.262464104,0.453705883,0.672399025,0.584313572,1.14E-07,0,2.23E-19,0.683525895,0.352673113,0.176037483,0.468513854,0.546875,0.576763237,0.806600015,0.94364383,0.968860242,0.326303245,0.593322383,0.810409757,0.940108951,0.964748552,0.315583971,0.315619351
5381,0.857142857,0.095371312,0.632562594,0.727272727,0.148984878,0.707106781,0.666666667,0.171572875,0.707106781,1,0.886610534,1.28E-18,0,0,0,0,0.336234563,0.136334218,0.194649223,0.128632926,0.568049789,0.311678245,0.621393736,0.287669927,0.548794403,0.473727982,0.344773613,0.239259106,0.501826204,0.666976452,0.641077116,1.14E-07,0,2.23E-19,0.697320457,0.12748694,0.082597055,0.134005038,0.375,0.35299615,0.796195976,0.954039076,0.979193532,0.357262543,0.421958049,0.805525196,0.94499377,0.970186324,0.329925553,0.107826377
5382,1,0,0.270427199,0.727272727,0.148984878,0.707106781,0.666666667,0.171572875,0.707106781,1,0.886318928,1.28E-18,0,0,0,0,0,0,0,0.128636912,0.546261118,0.360123981,0.610181213,0.331010296,0.533704957,0.444264199,0.37180468,0.264994436,0.543072193,0.748315044,0.681772711,1.14E-07,0,2.23E-19,0.709705859,0,0,5.04E-04,0.984375,0.308334021,0.773521421,0.97669447,0.994592152,0.426659052,0.388876481,0.786408169,0.964111809,0.987172068,0.387465998,0
5383,0,1,0,0.727272727,0.148984878,0.707106781,0.666666667,0.171572875,0.707106781,1,0.113973267,1.29E-18,0,0,0,0,0,0,0,0.128636912,0.551804859,0.382298766,0.592962,0.362004075,0.621099788,0.444067283,0.339356847,0.283447346,0.804296793,0.992330819,0.858183334,1.14E-07,0,2.23E-19,0.708177882,0,0,5.04E-04,1,0.314072025,0.760134104,0.990070474,0.999001867,0.468418995,0.354729259,0.771648805,0.978871954,0.995496976,0.43304263,0
5384,0.142857143,0.957823644,0.399332025,0.727272727,0.148984878,0.707106781,0.666666667,0.171572875,0.707106781,1,0.114265127,1.29E-18,0,0,0,0,0,0,0,0.128313801,0.599070584,0.378101729,0.635477021,0.359606178,0.650157361,0.424807051,0.349056023,0.356981267,0.96928075,0.992330819,0.967767733,1.14E-07,0,2.23E-19,0.695260184,0,0,5.04E-04,1,0.386372082,0.760243639,0.989961031,0.998980042,0.468076007,0.422005728,0.769426748,0.981094129,0.996383114,0.439963768,0
5385,0.285714286,0.838278027,0.732543693,0.727272727,0.148984878,0.707106781,0.666666667,0.171572875,0.707106781,0.816803812,0.169035367,0.225421388,0.183196188,0.325055977,0.100734332,0.160532604,0.088653223,0.018434049,0.03639365,0.128314541,0.598473362,0.311632196,0.631475954,0.313333233,0.658024508,0.44614175,0.29634808,0.34482333,0.900537435,0.992330819,0.929062565,1.14E-07,0,2.23E-19,0.70025997,0.00544626,0,0.012846348,1,0.397730968,0.790927184,0.959303416,0.98365008,0.373181267,0.427213408,0.791885974,0.958633714,0.983013082,0.370775851,0.002947418
5386,0.428571429,0.661157201,0.944462683,0.727272727,0.148984878,0.707106781,0.666666667,0.171572875,0.707106781,0.405628661,0.32738895,0.688040148,0.594371339,0.72375005,0.531609563,0.619576752,0.586105267,0.346222551,0.431854034,0.128315851,0.543992999,0.339649721,0.593604292,0.294323063,0.706672924,0.470169795,0.289005549,0.345718204,0.976155082,0.997753392,0.96839003,1.14E-07,0,2.23E-19,0.713429559,0.083027676,0.004819277,0.179596977,1,0.30928197,0.785742722,0.964483497,0.987519285,0.388980602,0.377631362,0.808387345,0.94213147,0.967053369,0.321501701,0.147370903
5387,0.571428571,0.455788372,1,0.727272727,0.148984878,0.707106781,0.666666667,0.171572875,0.707106781,0.281671712,0.553702355,0.805629591,0.718328288,0.784654166,0.677884242,0.758327683,0.784251398,0.671355406,0.755233457,0.128329401,0.496692532,0.288318247,0.505111552,0.296329906,0.718962654,0.52430791,0.290315773,0.235772185,0.811171124,0.95437281,0.856374346,1.14E-07,0,2.23E-19,0.724933344,0.204512615,0.055957162,0.358690176,0.6640625,0.262491515,0.830766148,0.919498118,0.937239408,0.257466805,0.25012618,0.838497196,0.912020025,0.92517393,0.236888689,0.299408551
5388,0.714285714,0.256175975,0.88995992,0.727272727,0.148984878,0.707106781,0.666666667,0.171572875,0.707106781,0.5749313,0.750234758,0.508728243,0.4250687,0.61048831,0.35372263,0.441843544,0.725331082,0.546355616,0.634933558,0.128336177,0.486691135,0.215331684,0.497275482,0.234304483,0.647687234,0.538488005,0.35279324,0.234815596,0.556820857,0.770005335,0.680480592,1.14E-07,0,2.23E-19,0.731571606,0.362898744,0.237215529,0.376574307,0.4453125,0.300920655,0.873886334,0.876414371,0.856500816,0.149417463,0.291764836,0.879497979,0.871017072,0.844150533,0.137286966,0.341163641
5389,0.857142857,0.095371312,0.632562594,0.727272727,0.148984878,0.707106781,0.666666667,0.171572875,0.707106781,1,0.884274166,1.32E-18,0,0,0,0,0.329426526,0.13186008,0.189247182,0.128332476,0.423772738,0.330493645,0.475821105,0.258060178,0.630290665,0.49785196,0.429243499,0.242406593,0.577443851,0.645286161,0.743694538,1.14E-07,0,2.23E-19,0.741743462,0.126597755,0.078982597,0.138790932,0.28125,0.142073741,0.843542602,0.906732461,0.916410532,0.223227516,0.24594366,0.881671891,0.868843045,0.839166484,0.132622231,0.106843905
5390,1,0,0.270427199,0.727272727,0.148984878,0.707106781,0.666666667,0.171572875,0.707106781,1,0.883981563,1.32E-18,0,0,0,0,0,0,0,0.128315623,0.417852632,0.313744968,0.454299768,0.219546286,0.59346536,0.452787836,0.513651832,0.276936369,0.632438504,0.569370142,0.780288731,1.14E-07,0,2.23E-19,0.765124115,0,0,5.04E-04,0.3046875,0.146726003,0.866229668,0.884064567,0.872927486,0.16694447,0.266168418,0.916847623,0.833665451,0.750422092,0.067230992,0
5391,0,1,0,0.727272727,0.148984878,0.707106781,0.666666667,0.171572875,0.707106781,1,0.116311623,1.33E-18,0,0,0,0,0,0,0,0.128345799,0.384188179,0.295195993,0.375854961,0.245695308,0.556290762,0.398174382,0.520880049,0.270703112,0.645566404,0.540970394,0.841034735,1.14E-07,0,2.23E-19,0.773102624,0,0,5.04E-04,0.171875,0.132364507,0.927321932,0.82302393,0.721278324,0.051628327,0.196173165,0.99189842,0.75861068,0.526600055,7.08E-04,0
5392,0.142857143,0.957823644,0.399332025,0.727272727,0.148984878,0.707106781,0.666666667,0.171572875,0.707106781,1,0.116604467,1.33E-18,0,0,0,0,0,0,0,0.123676439,0.414449625,0.374251156,0.457644079,0.312485189,0.592932465,0.378616252,0.536189446,0.259254902,0.941783424,0.726624753,0.967807118,1.14E-07,0,2.23E-19,0.763755353,0,0,5.04E-04,0.5234375,0.107773357,0.793097983,0.957134451,0.981877705,0.366604793,0.176369313,0.857794252,0.892721948,0.890246056,0.187416565,0
5393,0.285714286,0.838278027,0.732543693,0.727272727,0.148984878,0.707106781,0.666666667,0.171572875,0.707106781,0.820690629,0.170222555,0.220811891,0.179309371,0.319807214,0.097394277,0.15647885,0.086153735,0.017371661,0.03490498,0.124121961,0.443804485,0.401814769,0.48783502,0.34696842,0.628901555,0.40585698,0.337791613,0.260180633,0.955532087,0.829653636,0.972461812,1.14E-07,0,2.23E-19,0.76229629,0.021451595,0.007764391,0.034508816,0.625,0.148628419,0.747384757,0.002391474,0.999929594,0.508400323,0.196530432,0.805113471,0.945405517,0.97062453,0.331141925,0.004912363
5394,0.428571429,0.661157201,0.944462683,0.727272727,0.148984878,0.707106781,0.666666667,0.171572875,0.707106781,0.410497832,0.328554347,0.683520265,0.589502168,0.721341306,0.526390651,0.614572169,0.582522401,0.341723832,0.427183353,0.124494321,0.480418651,0.288526564,0.488207325,0.303370178,0.637738661,0.518703386,0.294448695,0.230526375,0.601427544,0.832377664,0.708148015,1.14E-07,0,2.23E-19,0.769159114,0.302434145,0.178982597,0.349118388,0.6171875,0.24094395,0.838543218,0.91172762,0.92488719,0.236425381,0.222597036,0.842947699,0.907569286,0.917654614,0.225109028,0.178564411
5395,0.571428571,0.455788372,1,0.727272727,0.148984878,0.707106781,0.666666667,0.171572875,0.707106781,0.2879661,0.553875395,0.800397169,0.7120339,0.782692194,0.671263035,0.752229484,0.782295487,0.665115486,0.749458001,0.124632391,0.449399511,0.276188722,0.460471986,0.29590621,0.604074007,0.569827897,0.279420687,0.231112671,0.373857337,0.596838052,0.524608614,1.14E-07,0,2.23E-19,0.758528628,0.481938424,0.291967871,0.543324937,1,0.211443154,0.866365998,0.883928352,0.872642418,0.166625548,0.193857035,0.869131308,0.881384291,0.867019774,0.160446108,0.238249627
5396,0.714285714,0.256175975,0.88995992,0.727272727,0.148984878,0.707106781,0.666666667,0.171572875,0.707106781,0.580837437,0.749648861,0.502398975,0.419162563,0.605669294,0.347463067,0.435398084,0.722076612,0.539533574,0.628358966,0.124835139,0.472761473,0.262044005,0.489893141,0.268973775,0.643221661,0.560510105,0.333403681,0.231945829,0.474328878,0.699511889,0.620188586,1.14E-07,0,2.23E-19,0.74541013,0.282538624,0.060107095,0.527707809,0.9609375,0.24914629,0.858972649,0.891315454,0.887702791,0.184266898,0.251976959,0.865415076,0.88510072,0.874844079,0.169103814,0.303829679
5397,0.857142857,0.095371312,0.632562594,0.727272727,0.148984878,0.707106781,0.666666667,0.171572875,0.707106781,1,0.88193,1.35E-18,0,0,0,0,0.32250897,0.127383667,0.183817655,0.125000082,0.423887716,0.318577919,0.470715446,0.273563269,0.673103206,0.521954298,0.355783013,0.240369984,0.646187167,0.807963345,0.770206212,1.14E-07,0,2.23E-19,0.741883665,0.067578082,0.010843373,0.13324937,0.7421875,0.150237715,0.85543463,0.894850483,0.894616538,0.19295178,0.225758612,0.876296622,0.874218598,0.851373112,0.144279212,0.106352668
5398,1,0,0.270427199,0.727272727,0.148984878,0.707106781,0.666666667,0.171572875,0.707106781,1,0.881636451,1.36E-18,0,0,0,0,0,0,0,0.125679553,0.417692159,0.347815743,0.469970837,0.273618761,0.663795898,0.468109032,0.434141451,0.248732423,0.783673798,0.742892471,0.885000249,1.14E-07,0,2.23E-19,0.751498272,0,0,5.04E-04,0.359375,0.1238294,0.828958786,0.921303953,0.939961945,0.262441322,0.224878749,0.876847158,0.873668033,0.850141081,0.143066442,0
