time_idx,hour_of_day,hour_of_day_cos,hour_of_day_sin,month_of_year,month_of_year_cos,month_of_year_sin,season_of_year,season_of_year_cos,season_of_year_sin,sunposition_thetaZ,sunposition_solarAzimuth,sunposition_extraTerr,sunposition_solarHeight,clearsky_diffuse,clearsky_direct,clearsky_global,clearsky_diffuse_agg,clearsky_direct_agg,clearsky_global_agg,Albedo,WindComponentUat0,WindComponentVat0,WindComponentUat100,WindComponentVat100,DewpointTemperatureAt0,TemperatureAt0,PotentialVorticityAt1000,PotentialVorticityAt950,RelativeHumidityAt1000,RelativeHumidityAt950,RelativeHumidityAt0,SnowDensityAt0,SnowDepthAt0,SnowfallPlusStratiformSurfaceAt0,SurfacePressureAt0,SolarRadiationGlobalAt0,SolarRadiationDirectAt0,SolarRadiationDiffuseAt0,TotalCloudCoverAt0,LowerWindSpeed,LowerWindDirection,LowerWindDirectionMath,LowerWindDirectionCos,LowerWindDirectionSin,UpperWindSpeed,UpperWindDirection,UpperWindDirectionMath,UpperWindDirectionCos,UpperWindDirectionSin,power_normed
4620,0.428571429,0.661157201,0.944462683,0.454545455,0.50866619,1,0.333333333,0.585786438,1,0.214753137,0.261959899,0.856849158,0.785246863,0.911632981,0.779524068,0.816608845,0.813983457,0.579259519,0.632931514,0.095696383,0.631787141,0.550063401,0.611035571,0.525733115,0.737019376,0.597444499,0.191609493,0.371273345,0.648332209,0.790259852,0.752800259,1.30E-07,0,1.76E-19,0.727758021,0.225817175,0.042343542,0.448905109,1,0.448807855,0.684759656,0.065205913,0.958489671,0.699467606,0.410955726,0.685491275,0.064460994,0.959513865,0.69709646,0.154676259
4621,0.571428571,0.455788372,1,0.454545455,0.50866619,1,0.333333333,0.585786438,1,0.020616754,0.556191934,0.992037327,0.979383246,0.948465206,0.978898253,0.98785613,0.954505686,0.986487559,0.992517781,0.095696383,0.645009517,0.462505534,0.620549498,0.445400183,0.726161978,0.636011691,0.161580466,0.373049798,0.525149089,0.647656571,0.64707421,1.30E-07,0,1.76E-19,0.745419405,0.416620499,0.069374168,0.844890511,0.8984375,0.437562924,0.723499447,0.026465757,0.993041035,0.583130476,0.396872222,0.724610607,0.025348195,0.993653086,0.579414373,0.237895398
4622,0.714285714,0.256175975,0.88995992,0.454545455,0.50866619,1,0.333333333,0.585786438,1,0.352197374,0.795282115,0.736949839,0.647802626,0.862373294,0.636880864,0.689700607,0.931474957,0.877531746,0.899189355,0.095696383,0.614431214,0.395929945,0.58790499,0.390889513,0.69583857,0.626636244,0.186678691,0.376295241,0.479765834,0.617947554,0.613259677,1.30E-07,0,1.76E-19,0.76198428,0.490193906,0.184154461,0.793274244,0.75,0.385127489,0.753423342,0.996923414,0.999890856,0.489545349,0.341711255,0.75189315,0.998345872,0.999964967,0.494079534,0.505923832
4623,0.857142857,0.095371312,0.632562594,0.454545455,0.50866619,1,0.333333333,0.585786438,1,0.804045107,0.929556097,0.241194297,0.195954893,0.417502781,0.13254002,0.189133736,0.668579571,0.374974293,0.43773179,0.095701355,0.470723492,0.294636293,0.473612343,0.283468314,0.662328123,0.594310633,0.243605019,0.38082178,0.460315868,0.57635493,0.623621474,1.30E-07,0,1.76E-19,0.777046772,0.333961219,0.194141145,0.406152242,0.5,0.21217285,0.855444594,0.894901199,0.894477523,0.19277408,0.215032422,0.857573177,0.892683494,0.890180203,0.187334858,0.170392258
4624,1,0,0.270427199,0.454545455,0.50866619,1,0.333333333,0.585786438,1,1,0.992138875,3.06E-19,0,0,0,0,0.103883211,0.019140187,0.036138087,0.095685931,0.374725456,0.281367248,0.385422332,0.192778386,0.637997288,0.515176181,0.320883861,0.385297075,0.570532344,0.570413127,0.756623711,1.30E-07,0,1.76E-19,0.807246489,0.027257618,0.010519308,0.044056309,0.3984375,0.147599648,0.975280503,0.775064159,0.577899007,0.006105182,0.248270889,0.976562706,0.773713838,0.57370024,0.005461415,0.007051502
4625,0,1,0,0.454545455,0.50866619,1,0.333333333,0.585786438,1,1,0.007755565,3.03E-19,0,0,0,0,0,0,0,0.095686971,0.300594359,0.296403095,0.302344907,0.248716679,0.611045384,0.447364945,0.412444259,0.395392111,0.648332209,0.59418034,0.865047567,1.30E-07,0,1.76E-19,0.817515784,0,0,5.21E-04,0.140625,0.155184815,0.095860464,0.654110664,0.216339914,0.088251053,0.196521158,0.072737393,0.67711254,0.278538155,0.051720215,0
4626,0.142857143,0.957823644,0.399332025,0.454545455,0.50866619,1,0.333333333,0.585786438,1,1,0.007650246,3.01E-19,0,0,0,0,0,0,0,0.095682659,0.256476582,0.382227212,0.227295643,0.372047593,0.601848164,0.424157313,0.587161962,0.394008528,0.719648751,0.564471323,0.903416515,1.30E-07,0,1.76E-19,0.799844092,0,0,5.21E-04,0.078125,0.156073251,0.224824322,0.525145588,0.006192357,0.421552221,0.200444274,0.228409472,0.521466459,0.004499375,0.433073609,0
4627,0.285714286,0.838278027,0.732543693,0.454545455,0.50866619,1,0.333333333,0.585786438,1,0.660447843,0.110730984,0.411376104,0.339552157,0.596932565,0.26683995,0.33410822,0.300156256,0.098422557,0.139548648,0.095682659,0.256254452,0.366369061,0.226861575,0.381034045,0.658960812,0.532459373,0.261751258,0.407383169,0.635365564,0.546645913,0.756110044,1.30E-07,0,1.76E-19,0.807715501,0.116786704,0.084553928,0.109749739,0.0703125,0.160559311,0.206130613,0.543839474,0.018781745,0.364246329,0.199905376,0.237078621,0.512798759,0.001591556,0.460137368,0.031332077
4628,0.428571429,0.661157201,0.944462683,0.454545455,0.50866619,1,0.333333333,0.585786438,1,0.213584537,0.261323101,0.857543631,0.786415463,0.911713814,0.780568201,0.817484208,0.814422479,0.580335968,0.633895391,0.095682659,0.232713488,0.36020829,0.253472542,0.367078492,0.667588708,0.630646438,0.219543299,0.379967716,0.401965969,0.546645913,0.554687867,1.30E-07,0,1.76E-19,0.806943693,0.624044321,0.588548602,0.316475495,0.0078125,0.196995262,0.208105944,0.541864124,0.017134565,0.370226982,0.161885915,0.217489166,0.532384942,0.010250749,0.399274195,0.38128069
4629,0.571428571,0.455788372,1,0.454545455,0.50866619,1,0.333333333,0.585786438,1,0.018607741,0.556051668,0.992927372,0.981392259,0.948374741,0.980345819,0.989030917,0.954439587,0.987782953,0.99356016,0.095682659,0.246594206,0.335846653,0.265556883,0.347041115,0.690951106,0.69524201,0.212176711,0.379369872,0.317682782,0.445635255,0.460641696,1.30E-07,0,1.76E-19,0.793274063,0.994903047,0.995472703,0.392335766,0,0.187466999,0.179249492,0.570720848,0.048435554,0.285314978,0.151336276,0.188787073,0.561082241,0.036244893,0.313101002,0.670249515
4630,0.714285714,0.256175975,0.88995992,0.454545455,0.50866619,1,0.333333333,0.585786438,1,0.350368419,0.795558831,0.738453719,0.649631581,0.863028629,0.638830163,0.691431463,0.931686421,0.879382394,0.900739027,0.095682659,0.230332028,0.355280475,0.249998954,0.363767255,0.691217741,0.729264628,0.236675244,0.381231731,0.252849561,0.368391811,0.392758286,1.30E-07,0,1.76E-19,0.769359619,0.911689751,0.902263648,0.379040667,0,0.202102768,0.2043109,0.545659204,0.020364714,0.35875531,0.167963833,0.214764942,0.535108711,0.012045684,0.390910113,0.609840699
4631,0.857142857,0.095371312,0.632562594,0.454545455,0.50866619,1,0.333333333,0.585786438,1,0.802201634,0.929754541,0.243359002,0.197798366,0.420206546,0.134264418,0.191071806,0.670280638,0.376987286,0.43970831,0.095682659,0.272725078,0.385938098,0.227213536,0.395319887,0.746276128,0.693038783,0.319210646,0.388542519,0.343616071,0.308973777,0.560281524,1.30E-07,0,1.76E-19,0.747120216,0.442105263,0.393608522,0.270072993,0,0.131013298,0.225542835,0.524427068,0.005843362,0.423781502,0.198713808,0.250887847,0.498991839,1.20E-05,0.50345876,0.22925945
4632,1,0,0.270427199,0.454545455,0.50866619,1,0.333333333,0.585786438,1,1,0.992967789,2.86E-19,0,0,0,0,0.106341101,0.019695201,0.037076352,0.093715755,0.242533893,0.402409221,0.171722946,0.423189306,0.650696814,0.55726411,0.674311661,0.390101185,0.408449291,0.29709017,0.684483735,1.30E-07,0,1.76E-19,0.751538462,0.032797784,0.015978695,0.046402503,0,0.175273202,0.24973351,0.500236165,2.87E-07,0.499452176,0.286071994,0.26958517,0.480297639,0.003860406,0.562012086,0.004724792
4633,0,1,0,0.454545455,0.50866619,1,0.333333333,0.585786438,1,1,0.006932115,2.84E-19,0,0,0,0,0,0,0,0.09284352,0.267018909,0.402639586,0.213524191,0.422301691,0.645410236,0.496305271,1,0.395404922,0.609432276,0.409984435,0.814653178,1.30E-07,0,1.76E-19,0.737341837,0,0,5.21E-04,0,0.138117642,0.250006419,0.499963254,8.23E-08,0.500309224,0.222421962,0.274352317,0.475531288,0.005939096,0.576836305,0
4634,0.142857143,0.957823644,0.399332025,0.454545455,0.50866619,1,0.333333333,0.585786438,1,1,0.006832266,2.82E-19,0,0,0,0,0,0,0,0.095679132,0.287458904,0.412002436,0.28444615,0.469647314,0.702529592,0.522312194,0.75967339,0.386441521,0.713165429,0.469402469,0.862459651,1.30E-07,0,1.76E-19,0.71703131,0,0,5.21E-04,0,0.107705058,0.266631123,0.483338393,0.002755592,0.552421332,0.14417792,0.357645489,0.392252026,0.110397178,0.813384164,0
4635,0.285714286,0.838278027,0.732543693,0.454545455,0.50866619,1,0.333333333,0.585786438,1,0.659533754,0.110271762,0.412316916,0.340466246,0.597863248,0.26775716,0.335041868,0.301484979,0.099135433,0.140392237,0.095679132,0.298980696,0.422177574,0.296708302,0.453969123,0.799402671,0.628052317,0.258612129,0.386475684,0.713165429,0.510995092,0.798658591,1.30E-07,0,1.76E-19,0.715652622,0.112797784,0.080426099,0.108446298,0,0.092684564,0.290547447,0.459421843,0.016199983,0.626243898,0.117283876,0.353150389,0.396746376,0.101706433,0.802261852,0.027192532
4636,0.428571429,0.661157201,0.944462683,0.454545455,0.50866619,1,0.333333333,0.585786438,1,0.212513299,0.26070247,0.858165611,0.787486701,0.911772154,0.78151139,0.818272132,0.81480557,0.581305196,0.634760848,0.095679132,0.30849205,0.496410307,0.318232832,0.476293518,0.891763084,0.788867739,0.206994187,0.370145981,0.479765834,0.606063947,0.611187578,1.30E-07,0,1.76E-19,0.704110295,0.604432133,0.569640479,0.307351408,0,0.136017721,0.405505881,0.344462324,0.220363216,0.914491535,0.115407768,0.409478996,0.340427176,0.23108457,0.921526389,0.365950097
4637,0.571428571,0.455788372,1,0.454545455,0.50866619,1,0.333333333,0.585786438,1,0.016697062,0.555890452,0.993763533,0.983302938,0.948281023,0.981710303,0.990136661,0.954365827,0.988981283,0.994521938,0.095679132,0.338920657,0.585068919,0.342192324,0.546817801,0.866632345,0.866589471,0.205942875,0.378105857,0.272299528,0.380275418,0.411547514,1.30E-07,0,1.76E-19,0.691349053,0.964542936,0.962450067,0.385557873,0.046875,0.222670513,0.477947116,0.272020405,0.430962805,0.995210922,0.186645409,0.476083682,0.273833614,0.425499636,0.994418561,0.64514103
4638,0.714285714,0.256175975,0.88995992,0.454545455,0.50866619,1,0.333333333,0.585786438,1,0.348602716,0.795808819,0.739901009,0.651397284,0.863654282,0.640709068,0.693098662,0.93188362,0.881153292,0.9022209,0.095529938,0.348565611,0.586686485,0.350053657,0.556232668,0.839985645,0.887467154,0.22280829,0.378754946,0.181533018,0.273322956,0.328647554,1.30E-07,0,1.76E-19,0.664620539,0.851634349,0.810519308,0.417361835,0.03125,0.223088118,0.488400059,0.261567364,0.463600439,0.998673308,0.196952413,0.486800833,0.263118253,0.458921555,0.998309723,0.541152792
4639,0.857142857,0.095371312,0.632562594,0.454545455,0.50866619,1,0.333333333,0.585786438,1,0.800423398,0.929932266,0.245444644,0.199576602,0.422804554,0.135930405,0.192941511,0.671914364,0.378931784,0.441615704,0.094556075,0.365441061,0.480953793,0.386157632,0.52111098,0.95956292,0.837967641,0.302047699,0.385020572,0.350099393,0.273322956,0.625252131,1.30E-07,0,1.76E-19,0.653268909,0.411523546,0.361118509,0.26173097,0.1640625,0.09400849,0.515313335,0.234653833,0.548013207,0.997689402,0.156982239,0.537940966,0.21198666,0.618332135,0.985795765,0.20466484
4640,1,0,0.270427199,0.454545455,0.50866619,1,0.333333333,0.585786438,1,1,0.993752768,2.68E-19,0,0,0,0,0.108756165,0.020231094,0.037990568,0.093444053,0.334364575,0.524614038,0.390554268,0.584077074,0.850085902,0.716198811,0.483318981,0.389464908,0.499215801,0.320857384,0.693741454,1.30E-07,0,1.76E-19,0.66422626,0.026814404,0.010519308,0.043013556,0.9453125,0.151561682,0.460259916,0.289707772,0.376488172,0.984504708,0.235390161,0.529979129,0.219947168,0.593902834,0.991103123,0.004582049
4641,0,1,0,0.454545455,0.50866619,1,0.333333333,0.585786438,1,1,0.006152664,2.65E-19,0,0,0,0,0,0,0,0.092572631,0.32316471,0.538736436,0.365033177,0.625116403,0.837203589,0.690481538,0.37323476,0.417529449,0.544599055,0.362450007,0.727217906,1.30E-07,0,1.76E-19,0.65915346,0,0,5.21E-04,0.4453125,0.172873689,0.449130605,0.300837188,0.342949765,0.974694852,0.282480678,0.503351865,0.246569985,0.510847942,0.999882328,0
4642,0.142857143,0.957823644,0.399332025,0.454545455,0.50866619,1,0.333333333,0.585786438,1,1,0.006058352,2.63E-19,0,0,0,0,0,0,0,0.095939519,0.427902279,0.439891668,0.432643148,0.377150733,0.83306069,0.615351916,0.466882975,0.584396465,0.706682107,0.606063947,0.891511226,1.30E-07,0,1.76E-19,0.67590259,0,0,5.21E-04,0.3359375,0.111510656,0.684421607,0.065543966,0.95806512,0.700440638,0.105609048,0.780479036,0.969764761,0.990872116,0.404896903,0
4643,0.285714286,0.838278027,0.732543693,0.454545455,0.50866619,1,0.333333333,0.585786438,1,0.658709257,0.109827461,0.41315704,0.341290743,0.598689422,0.268579742,0.335877564,0.30268763,0.09978183,0.14115673,0.096052106,0.397916323,0.2428752,0.381293982,0.242744524,0.87511267,0.660674284,0.281178321,0.646794378,0.823381905,0.849677886,0.864808747,1.30E-07,0,1.76E-19,0.696631877,0.090637119,0.055259654,0.105578728,0.1953125,0.201306342,0.953719925,0.796624941,0.643864154,0.0211436,0.185553942,0.974116803,0.776159333,0.581287982,0.006651846,0.028634235
4644,0.428571429,0.661157201,0.944462683,0.454545455,0.50866619,1,0.333333333,0.585786438,1,0.211539007,0.260098784,0.858715898,0.788460993,0.91180867,0.782354535,0.818973485,0.815133673,0.582167957,0.635528683,0.091289394,0.385324926,0.291346075,0.378569292,0.305042983,0.876591738,0.744256089,0.205824417,0.376739355,0.570532344,0.724900015,0.679881609,1.30E-07,0,1.76E-19,0.717353434,0.56199446,0.509054594,0.326120959,0.0390625,0.139210565,0.955178165,0.795166687,0.639472346,0.019846055,0.108317694,0.962247305,0.788026848,0.617804927,0.014076,0.125128469
4645,0.571428571,0.455788372,1,0.454545455,0.50866619,1,0.333333333,0.585786438,1,0.014885624,0.555708632,0.994546104,0.985114376,0.948184489,0.982991971,0.991173663,0.954284879,0.990083211,0.995403748,0.092310519,0.527920387,0.285110185,0.501200223,0.297720166,0.865803933,0.786750335,0.188966406,0.377200549,0.453832546,0.600122144,0.570826408,1.30E-07,0,1.76E-19,0.734730061,0.939279778,0.912916112,0.423096976,0.1171875,0.291133817,0.831365026,0.918980994,0.936262467,0.255714683,0.240230657,0.831393653,0.918858647,0.936094603,0.255415534,0.356543337
4646,0.714285714,0.256175975,0.88995992,0.454545455,0.50866619,1,0.333333333,0.585786438,1,0.346901289,0.796032011,0.741291189,0.653098711,0.864250387,0.642516574,0.694701401,0.932066925,0.882844013,0.903634699,0.091175868,0.525053621,0.20758523,0.504567125,0.229733023,0.826475316,0.769858037,0.183111079,0.376263214,0.414932613,0.546645913,0.538444216,1.30E-07,0,1.76E-19,0.745378173,0.884210526,0.855925433,0.405109489,0.296875,0.344025304,0.870691064,0.879654585,0.863294987,0.156463903,0.294964073,0.869607326,0.880651355,0.865457811,0.158765949,0.598606829
4647,0.857142857,0.095371312,0.632562594,0.454545455,0.50866619,1,0.333333333,0.585786438,1,0.798711553,0.930089334,0.247450063,0.201288447,0.425296088,0.137536561,0.194741547,0.673480516,0.380806429,0.443452822,0.09559473,0.452293936,0.231154611,0.450635517,0.225530965,0.779144304,0.709835871,0.252674437,0.383161916,0.440865902,0.552587716,0.582103214,1.30E-07,0,1.76E-19,0.760627496,0.416620499,0.347403462,0.300573514,0.640625,0.250122547,0.90568887,0.844656449,0.779645286,0.085513763,0.24541773,0.90810409,0.842161021,0.773127784,0.081190584,0.231143657
4648,1,0,0.270427199,0.454545455,0.50866619,1,0.333333333,0.585786438,1,1,0.994493299,2.50E-19,0,0,0,0,0.111121122,0.020747378,0.038878899,0.094617113,0.393517181,0.262711661,0.400218812,0.174230841,0.661974287,0.602626707,0.357864874,0.417051173,0.43438258,0.433751648,0.604885874,1.30E-07,0,1.76E-19,0.793165829,0.031468144,0.012516644,0.050052138,0.5390625,0.176221569,0.953214158,0.797130712,0.645384581,0.021603021,0.275201998,0.965796436,0.78447831,0.606945328,0.011571057,0.009834989
4649,0,1,0,0.454545455,0.50866619,1,0.333333333,0.585786438,1,1,0.005417723,2.47E-19,0,0,0,0,0,0,0,0.095140423,0.369353287,0.256831334,0.346408534,0.168023314,0.608261651,0.541970929,0.396052675,0.45158952,0.473282512,0.409984435,0.641056077,1.30E-07,0,1.76E-19,0.805548254,0,0,5.21E-04,0.890625,0.17633604,0.986639737,0.763704818,0.542493513,0.001808626,0.277325932,0.012201698,0.737638125,0.46070636,0.001546244,0
4650,0.142857143,0.957823644,0.399332025,0.454545455,0.50866619,1,0.333333333,0.585786438,1,1,0.00532901,2.45E-19,0,0,0,0,0,0,0,0.097224963,0.343038112,0.266066982,0.315991369,0.181874328,0.558586266,0.469257749,0.423706069,0.462916543,0.518665767,0.392159024,0.713343648,1.30E-07,0,1.76E-19,0.814830563,0,0,5.21E-04,0.390625,0.166263001,0.023341074,0.726630738,0.426386181,0.005448355,0.267931676,0.040127903,0.709716584,0.374333959,0.016049407,0
4651,0.285714286,0.838278027,0.732543693,0.454545455,0.50866619,1,0.333333333,0.585786438,1,0.657973939,0.109398472,0.413897195,0.342026061,0.599412342,0.269308106,0.336615888,0.303765249,0.100361811,0.141842384,0.091388967,0.265554943,0.240215983,0.260401936,0.244306186,0.589395989,0.532287728,0.283688143,0.475486229,0.492732478,0.374333614,0.628189758,1.30E-07,0,1.76E-19,0.823628398,0.116565097,0.084021305,0.110271116,0.03125,0.241819369,0.0990721,0.650898997,0.208092476,0.094056368,0.236325715,0.109288579,0.640567458,0.182343673,0.113872366,0.037313007
4652,0.428571429,0.661157201,0.944462683,0.454545455,0.50866619,1,0.333333333,0.585786438,1,0.210661198,0.259512807,0.859195289,0.789338802,0.911823933,0.783098504,0.819589091,0.815407679,0.582925027,0.636199707,0.091382321,0.245774095,0.237331408,0.26065244,0.26053657,0.601099407,0.633507415,0.232721718,0.38522875,0.298232816,0.433751648,0.433745445,1.30E-07,0,1.76E-19,0.825829146,0.619168975,0.585352863,0.311261731,0.078125,0.263140253,0.112488318,0.637482652,0.174961789,0.1200653,0.220755976,0.118124555,0.631732958,0.16141609,0.132085579,0.360768528
4653,0.571428571,0.455788372,1,0.454545455,0.50866619,1,0.333333333,0.585786438,1,0.013174306,0.555506597,0.995275363,0.986825694,0.948085488,0.984191011,0.992142146,0.954197215,0.991089425,0.996206247,0.091377196,0.29734128,0.244763194,0.30653183,0.26893748,0.585235481,0.703845053,0.209733521,0.380838862,0.149116408,0.26143935,0.268774954,1.30E-07,0,1.76E-19,0.81306275,0.989141274,0.987083888,0.395203337,0.3203125,0.212191254,0.072243652,0.677727698,0.280307288,0.050850376,0.171087706,0.077621915,0.672228834,0.264892733,0.058723799,0.662127441
4654,0.714285714,0.256175975,0.88995992,0.454545455,0.50866619,1,0.333333333,0.585786438,1,0.345265167,0.796228359,0.742623727,0.654734833,0.864817207,0.644251777,0.696238986,0.932236673,0.884454099,0.904980119,0.091344496,0.271501752,0.174315464,0.283681041,0.203210418,0.577897158,0.717213931,0.219039854,0.381539194,0.12318312,0.225788529,0.231746829,1.30E-07,0,1.76E-19,0.796406391,0.909473684,0.89587217,0.386339937,0.1953125,0.306595058,0.070943261,0.679028102,0.283983028,0.049071024,0.260224318,0.073009828,0.676840151,0.277771472,0.052099792,0.616335503
4655,0.857142857,0.095371312,0.632562594,0.454545455,0.50866619,1,0.333333333,0.585786438,1,0.797067238,0.93022582,0.249374107,0.202932762,0.427680502,0.13908151,0.196470655,0.674978886,0.382609895,0.445218541,0.097578732,0.255600134,0.140250437,0.242217113,0.123237278,0.596310044,0.65316749,0.269332551,0.39043854,0.239882917,0.308973777,0.385926915,1.30E-07,0,1.76E-19,0.800878753,0.442548476,0.392676431,0.272940563,0.1484375,0.354501513,0.072647692,0.677323654,0.279168183,0.05140934,0.378286744,0.078190141,0.671660702,0.263319456,0.059565633,0.233127783
4656,1,0,0.270427199,0.454545455,0.50866619,1,0.333333333,0.585786438,1,1,0.995188891,2.32E-19,0,0,0,0,0.112746037,0.021243574,0.039604517,0.096964804,0.269636986,0.146193863,0.24241532,0.080448373,0.589171278,0.569625914,0.340740333,0.419083846,0.395482647,0.451577058,0.546547174,1.30E-07,0,1.76E-19,0.811135163,0.033905817,0.016511318,0.047966632,0,0.33896315,0.065216223,0.684755193,0.300339463,0.04159412,0.426038986,0.068759012,0.681090256,0.289806759,0.046327301,0.005138746
4657,0,1,0,0.454545455,0.50866619,1,0.333333333,0.585786438,1,1,0.004727782,2.30E-19,0,0,0,0,0,0,0,0.096578283,0.236344028,0.114056894,0.209576789,0.067551031,0.581044789,0.526083024,0.34736656,0.474820059,0.486249156,0.564471323,0.626734387,1.30E-07,0,1.76E-19,0.807363742,0,0,5.21E-04,0.203125,0.396246744,0.077489617,0.672481684,0.265630142,0.058331533,0.463460982,0.081962279,0.667889194,0.252952716,0.065295792,0
4658,0.142857143,0.957823644,0.399332025,0.454545455,0.50866619,1,0.333333333,0.585786438,1,1,0.004644727,2.28E-19,0,0,0,0,0,0,0,0.096499893,0.232471238,0.100294066,0.210236781,0.078623121,0.564282019,0.500143149,0.379130807,0.495631463,0.525149089,0.659540178,0.653857229,1.30E-07,0,1.76E-19,0.794549671,0,0,5.21E-04,0.484375,0.413834069,0.076465425,0.673505886,0.26847613,0.056833029,0.450960987,0.084037866,0.665813955,0.247307271,0.068553024,0
4659,0.285714286,0.838278027,0.732543693,0.454545455,0.50866619,1,0.333333333,0.585786438,1,0.65732735,0.108985179,0.414538123,0.34267265,0.600033139,0.269942675,0.337257405,0.304718866,0.100875488,0.142449494,0.096494769,0.214207474,0.094596029,0.216984181,0.112741112,0.614583744,0.507465559,0.280649426,0.505644295,0.628882242,0.784318049,0.730495053,1.30E-07,0,1.76E-19,0.791243396,0.104155125,0.071637816,0.10531804,0.09375,0.433349258,0.084275363,0.665695873,0.24702467,0.068718493,0.40910457,0.088880385,0.660972244,0.234304563,0.076436498,0.036570743
4660,0.428571429,0.661157201,0.944462683,0.454545455,0.50866619,1,0.333333333,0.585786438,1,0.209879369,0.258945292,0.85960458,0.790120631,0.911818545,0.783744233,0.820119838,0.815628459,0.583577237,0.636774769,0.096494261,0.190264906,0.080245269,0.206404434,0.116676372,0.645167917,0.600986691,0.222304844,0.389072038,0.460315868,0.635772964,0.578509267,1.30E-07,0,1.76E-19,0.788617446,0.596565097,0.553129161,0.321167883,0.015625,0.467364254,0.091905369,0.658065796,0.226654771,0.081332314,0.41387632,0.095080425,0.65477324,0.218017101,0.087100804,0.263917437
4661,0.571428571,0.455788372,1,0.454545455,0.50866619,1,0.333333333,0.585786438,1,0.011563959,0.555284782,0.995951573,0.988436041,0.947984408,0.985307664,0.993042382,0.954103224,0.992000554,0.996930021,0.096494261,0.190377581,0.065217435,0.207888632,0.107782914,0.668381905,0.655467267,0.246677516,0.386817309,0.388999325,0.552587716,0.503890701,1.30E-07,0,1.76E-19,0.779777091,0.986592798,0.986018642,0.391293014,0.03125,0.482720878,0.08856772,0.661403476,0.235490822,0.075694515,0.421855014,0.092049144,0.657804014,0.22592836,0.081807653,0.672504853
4662,0.714285714,0.256175975,0.88995992,0.454545455,0.50866619,1,0.333333333,0.585786438,1,0.343695381,0.796397839,0.743898083,0.656304619,0.865354897,0.645913704,0.697710644,0.93239317,0.885983081,0.906256837,0.096454787,0.22627091,0.062148568,0.235528287,0.103462208,0.646077661,0.664363984,0.262834036,0.389110471,0.324166104,0.457518862,0.447347446,1.30E-07,0,1.76E-19,0.758621312,0.87867036,0.841011984,0.421272158,0.0625,0.459605604,0.071912649,0.678058705,0.281241534,0.05039461,0.404936334,0.077156447,0.672694225,0.266183733,0.058038389,0.497102318
4663,0.857142857,0.095371312,0.632562594,0.454545455,0.50866619,1,0.333333333,0.585786438,1,0.795491581,0.930341806,0.251215641,0.204508419,0.429957107,0.140563882,0.198127575,0.676409221,0.384340842,0.446911719,0.096304654,0.241766095,0.064734669,0.237476362,0.069272387,0.597789112,0.610181106,0.288898894,0.400052098,0.337132748,0.457518862,0.476092519,1.30E-07,0,1.76E-19,0.750704806,0.437451524,0.382023968,0.281803962,0.03125,0.446917706,0.064901067,0.685070353,0.301247245,0.0411998,0.44190637,0.069113204,0.680736124,0.288798101,0.04679599,0.234284001
4664,1,0,0.270427199,0.454545455,0.50866619,1,0.333333333,0.585786438,1,1,0.995839078,2.15E-19,0,0,0,0,0.114189515,0.02171921,0.040277503,0.096087344,0.220137383,0.087250379,0.193053975,0.050715222,0.534553089,0.537694551,0.32560366,0.431715452,0.376032681,0.463460665,0.518154391,1.30E-07,0,1.76E-19,0.769241077,0.03501385,0.017443409,0.048748697,0.0390625,0.436694693,0.079813264,0.670158015,0.259209416,0.061798954,0.494422362,0.085659566,0.664192525,0.242926196,0.071149016,0.008179171
4665,0,1,0,0.454545455,0.50866619,1,0.333333333,0.585786438,1,1,0.004083303,2.13E-19,0,0,0,0,0,0,0,0.095946952,0.189996097,0.094288542,0.163806178,0.070580079,0.535374794,0.508705293,0.33526768,0.451278854,0.447349224,0.546645913,0.582248224,1.30E-07,0,1.76E-19,0.765638449,0,0,5.21E-04,0.484375,0.453352301,0.095298163,0.654672969,0.217795862,0.087251814,0.498783173,0.101839764,0.64801503,0.200748273,0.099439767,0
4666,0.142857143,0.957823644,0.399332025,0.454545455,0.50866619,1,0.333333333,0.585786438,1,1,0.004005961,2.11E-19,0,0,0,0,0,0,0,0.095620302,0.196344511,0.134991096,0.166393849,0.111521284,0.525824576,0.471269215,0.384896828,0.469032709,0.518665767,0.617947554,0.647864696,1.30E-07,0,1.76E-19,0.755331787,0,0,5.21E-04,0.3671875,0.407436507,0.103101442,0.646869617,0.197913562,0.101573077,0.456204932,0.111298767,0.638557607,0.177494338,0.117913377,0
4667,0.285714286,0.838278027,0.732543693,0.454545455,0.50866619,1,0.333333333,0.585786438,1,0.656769004,0.108587957,0.415080592,0.343230996,0.600552974,0.270483953,0.337802753,0.305549495,0.101323022,0.142978392,0.095620302,0.185224323,0.107863071,0.186147591,0.124185819,0.553329035,0.487233556,0.298890061,0.464644955,0.538115733,0.683307391,0.662689972,1.30E-07,0,1.76E-19,0.765633295,0.0833241,0.0436751,0.11105318,0.546875,0.444038582,0.100767438,0.649203643,0.203786556,0.097187602,0.424754344,0.106520984,0.643334591,0.189102839,0.108409591,0.037098892
